,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,mtab_alm_UW_072718_04.mzML,mtab_alm_UW_072718_08.mzML,mtab_alm_UW_072718_81.mzML,mtab_alm_UW_072718_55.mzML,mtab_alm_UW_072718_59.mzML,mtab_alm_UW_072718_89.mzML,mtab_alm_UW_072718_106.mzML,mtab_alm_UW_072718_124.mzML,mtab_alm_UW_072718_158.mzML,mtab_alm_UW_072718_160.mzML,mtab_alm_UW_072718_161.mzML,mtab_alm_UW_072718_162.mzML
1659,424.8439,424.8433,424.8446,26.7583,24.4379,27.9923,138,137,,,3,0.0,0.0,0.0,20.157811927944195,12.349647468449765,0.0,14.173869802144164,13.074569005563268,0.0,14.500663924328768,12.557811213605426,10.22380902835211
1660,424.8854,424.8849,424.8856,26.8938,25.4103,27.4891,15,15,[110][M+3]-,,3,0.0,0.0,0.0,15.237285435170667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,424.9121,424.9112,424.9123,28.6156,26.0606,29.8797,49,48,,,595,0.0,0.0,0.0,20.338365273929895,0.0,0.0,15.201934767812384,0.0,0.0,0.0,12.23648773493286,0.0
1662,425.0709,425.0702,425.0715,37.387,34.701,40.1542,81,80,,,554,0.0,0.0,0.0,19.47989858873871,0.0,12.05631467468827,12.270003433779623,0.0,0.0,13.234630623537818,0.0,0.0
1663,425.762,425.7613,425.7626,54.747,50.6457,58.974,43,43,[111][M+2]-,,238,0.0,0.0,0.0,16.128988274780912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,425.943,425.9425,425.9435,257.9983,255.7773,260.3009,70,70,,,10,20.410585163351612,20.356015046354738,20.689773141159545,17.87029138711379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,426.0138,426.0136,426.014,164.8121,158.0221,169.3714,10,10,,,1135,20.131056193390375,19.018337959751026,20.434198157862074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,426.7603,426.7596,426.761,54.8552,50.6457,62.0991,52,50,[111][M+3]-,,238,0.0,0.0,0.0,15.316731798795434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,426.8409,426.8405,426.8413,26.3441,24.4379,27.7725,136,136,,,62,0.0,0.0,0.0,18.597132057162835,0.0,12.279146936022569,0.0,0.0,14.353172733874226,13.510807698261992,0.0,10.490877412528043
1668,426.8488,426.8485,426.8491,29.2432,27.2834,30.2201,19,19,,,389,0.0,0.0,0.0,17.00896894072981,12.13240727128444,13.420428220604709,0.0,12.200598227132726,13.681809506276423,12.397771915386135,0.0,12.86974193422514
1669,427.0681,427.0674,427.0686,37.387,35.0994,40.1272,41,41,,,555,0.0,0.0,0.0,16.510399873312327,0.0,10.513553608607284,0.0,0.0,0.0,12.124115249949666,0.0,0.0
1670,427.219,427.2188,427.2192,275.7379,273.4528,276.8993,12,12,,,1078,0.0,0.0,0.0,16.275014851372337,12.040948809557868,12.9021650110323,10.086055498037503,12.61184278423647,12.875613744174954,0.0,11.822859475895495,11.295435898068256
1671,427.2626,427.2621,427.263,498.1412,497.3945,498.1846,16,16,,,786,0.0,0.0,0.0,15.852553142808368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,427.7587,427.7581,427.7592,54.3924,52.2277,58.0302,24,24,[111][M+4]-,,238,0.0,0.0,0.0,16.453982807252213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,427.9441,427.9437,427.9447,57.3669,51.7201,59.2624,18,18,,,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,428.7572,428.7568,428.7576,54.378,53.4045,56.8298,11,11,,,1191,0.0,0.0,0.0,14.39910470067495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,430.929,430.9288,430.9292,29.2458,27.5466,30.2201,13,13,,,390,0.0,0.0,0.0,17.370277378835592,13.082918400688689,16.640181442184467,16.791864019914822,16.183788255151008,15.016077195730663,17.8454420834467,16.312131035625008,16.154466224099362
1676,430.9846,430.9843,430.9849,274.0179,272.0936,275.446,64,64,,[M+Cl]- 396.021,50,23.47170210717045,23.582364965264322,23.06337070862058,18.044176079981813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,432.8053,432.805,432.8055,29.3514,27.8114,30.3945,9,9,,,391,0.0,0.0,0.0,15.978891371128785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,432.8658,432.8655,432.8663,29.8005,27.3056,31.0219,78,78,,,4,16.330197242917276,0.0,0.0,19.427043892157037,20.265452721506954,17.463746700206197,19.821690397811714,20.90792447500758,20.956593303191656,21.10869639313763,17.294492463434846,16.084240659710538
1679,432.9816,432.9813,432.9819,273.8598,272.0936,275.446,81,81,,[M-2H+K]- 396.021 [M+Cl]- 398.018,50,23.84413815935048,23.94906951922718,24.202584183915157,18.318930675283283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,433.2085,433.2083,433.2088,348.5622,347.4373,351.4996,16,12,,,1186,0.0,0.0,0.0,19.34781712871282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,434.8726,434.8718,434.8733,26.8944,24.4379,27.9923,136,136,[112][M]-,[M-2H+K]- 397.923 [M-2H+Na]- 413.899,3,0.0,0.0,0.0,24.45795952102198,14.008890540903176,18.015606341706963,11.562857292264237,10.569928681993902,0.0,15.083412076324224,0.0,0.0
1682,434.9786,434.9785,434.979,273.8578,272.0936,275.1083,29,29,,[M-2H+K]- 398.018,50,22.741283805990264,22.84244283216717,22.297481308607537,16.34464476466405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,435.128,435.1277,435.1283,48.986,48.4382,56.9705,12,12,,,866,0.0,0.0,0.0,13.682275555451275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,435.8761,435.875,435.8764,26.8941,24.4379,27.9923,140,137,[112][M+1]-,,3,0.0,0.0,0.0,20.758069224674102,11.745884197340228,11.500782013848694,11.505670389911101,12.269058069410558,13.504572907925013,13.123617297702813,0.0,0.0
1685,436.8685,436.8679,436.8688,26.8912,24.4379,27.9923,137,137,[112][M+2]-,,3,0.0,0.0,0.0,18.686486270259184,12.472718871207869,14.099225589859643,0.0,13.95141742484056,15.111238483179363,14.91263606470073,12.955644425721156,12.346297707389706
1686,436.8772,436.8766,436.8776,27.2959,24.8716,28.6305,131,131,,,3,12.169161298828016,11.124943217909387,0.0,19.882704877700068,14.13377116183892,13.924435480614944,14.188470024892357,13.339176247574699,16.613375217605824,15.842186158847836,0.0,15.2647640796836
1687,437.2914,437.2911,437.2918,498.1098,490.863,498.1846,15,15,,,795,20.153232929965046,20.03505007670097,20.517083750527004,15.375853822449315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,437.7813,437.7808,437.7815,153.5551,152.2755,161.9742,9,9,,,715,0.0,0.0,0.0,17.42631878468346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,437.8655,437.8653,437.8665,26.8964,26.2961,27.4638,24,24,[112][M+3]-,,3,0.0,0.0,0.0,0.0,13.557804632295332,14.179477967981288,14.322009392885082,13.078041199661579,15.125399426263447,14.235548615590115,14.315748589206823,13.359261149458032
1690,438.7793,438.779,438.78,154.4207,143.068,161.9742,77,74,[113][M]-,,25,0.0,0.0,0.0,18.3924131785044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,438.8222,438.8221,438.8226,29.8261,27.977,30.4436,11,11,,,392,11.663843983727837,0.0,0.0,18.408447794617086,0.0,0.0,0.0,12.732265590582216,13.672578186176725,0.0,0.0,0.0
1692,438.8655,438.8652,438.8662,26.8941,24.4379,27.9923,138,137,[112][M+3]-,,3,0.0,0.0,0.0,20.46573393371791,12.446918248060266,14.095405094066223,12.923781780146747,10.806130550856558,12.26678878846185,13.76678613970738,0.0,0.0
1693,438.8941,438.8937,438.8946,26.3631,25.0782,27.4702,80,80,,,62,0.0,0.0,0.0,17.401850922281792,0.0,10.739897159748825,13.701293216597975,0.0,13.076021511074847,0.0,12.12012323157561,14.182083330139452
1694,439.0769,439.0765,439.0776,36.7534,33.3487,44.5708,51,47,,,13,0.0,0.0,0.0,19.986524808356695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,439.0863,439.0859,439.0868,35.1285,33.0799,42.6622,53,52,,,636,0.0,0.0,0.0,19.914462676805357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,439.1616,439.1613,439.1619,330.1818,328.5518,331.1895,109,109,,,982,0.0,0.0,0.0,19.800098537978844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,439.6847,439.6846,439.685,16.7123,8.3495,23.3575,108,51,,,1184,17.27253514074123,18.700287769286085,17.85139990500991,19.202198105850094,19.452375069673682,18.238068619910994,20.067311941162316,20.199627512530093,18.629246950681345,17.348362438988776,18.537407431965438,19.605029846735146
1698,439.7778,439.7776,439.7781,154.4686,149.251,161.9742,54,53,[113][M+1]-,,25,0.0,0.0,0.0,18.205733607620065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,439.8689,439.8686,439.869,26.7279,25.638,28.0034,9,9,[112][M+3]-,,3,0.0,0.0,0.0,14.525932276310279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,440.7761,440.7758,440.7766,153.4573,136.8524,161.9742,90,85,[114][M]-,,706,0.0,0.0,0.0,17.766357436006967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,440.8897,440.8888,440.89,28.6639,21.9536,29.8797,120,120,,,17,0.0,0.0,17.926730156411733,21.201985629920486,15.265676573752767,15.633689583714435,0.0,0.0,15.05346039125004,10.987766889675308,13.217037408701195,0.0
1702,441.0134,441.0131,441.0139,274.0222,272.0936,275.1083,60,60,,[M+Cl]- 406.053,50,23.03146687502991,23.038651511987638,23.633384293943035,17.33919281175874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,441.2533,441.2529,441.2538,494.0394,488.7219,501.7277,117,117,[115][M]-,,109,0.0,0.0,0.0,20.82894004569698,21.581827943679446,20.04110735749779,21.190438633575134,19.72896953559783,19.84643611782547,23.552732798824167,0.0,12.13334906948658
1704,441.6817,441.6814,441.682,16.7738,8.6726,24.6058,110,54,,,1185,17.003958372236205,18.619447400973574,17.64077542251709,19.236155574025116,19.409954968003532,18.15444099562776,20.374346302857628,19.995428760330125,18.64395234023557,14.244259148006188,18.692773712488204,19.780703778412775
1705,441.7743,441.774,441.7747,153.5468,152.2755,161.9742,12,12,[114][M+1]-,,706,0.0,0.0,0.0,17.614402598163295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,442.2568,442.2565,442.257,492.8201,489.2716,500.8137,43,43,[115][M+1]-,,109,0.0,0.0,0.0,18.398475170031837,19.214372933444213,12.331546961124461,18.88249764724569,14.899823660661008,10.701342878105974,21.10617910313408,0.0,0.0
1707,442.6776,442.6775,442.6779,31.152,29.5043,32.1804,9,9,,[M+Cl]- 407.717,9,0.0,0.0,0.0,15.026038075026616,19.912506486589248,18.213224001275158,20.33598326635093,20.192767015745662,19.445270292012747,0.0,17.54142855028005,0.0
1708,442.7731,442.7729,442.7735,157.3446,152.2755,161.149,9,9,,,1090,0.0,0.0,0.0,13.68531355935063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,442.8342,442.834,442.835,29.2616,27.5996,30.505,18,18,,,393,0.0,0.0,0.0,17.980604121143486,0.0,0.0,10.361715764808938,0.0,0.0,0.0,0.0,0.0
1710,442.8631,442.8626,442.8634,26.8363,25.284,27.4887,23,23,,[M-2H+K]- 405.921 [M-2H+Na]- 421.898,3,0.0,0.0,0.0,15.56326290544118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,442.8947,442.894,442.8951,29.8002,25.8159,30.7667,62,62,,,4,18.16806284161158,17.649295668701612,0.0,19.823663218903288,22.580508539145743,22.629386912695843,22.639718567762113,22.66253739158888,22.559196041903895,24.11286332232183,22.24058070043108,21.81018974149032
1712,443.0104,443.0102,443.0109,273.9342,272.0936,275.0554,54,54,,[M-2H+K]- 406.053,50,23.02231444203202,22.999134010796087,23.588604006082512,17.249737030501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,443.2576,443.2572,443.2578,442.5364,441.3277,443.2642,104,104,,,698,19.966768069982994,19.741795984472613,19.92785996054221,18.527393818758075,0.0,0.0,0.0,0.0,12.628404991622189,0.0,13.338739809381236,11.475371789552755
1714,443.6788,443.6787,443.6791,18.0752,8.6726,22.8765,78,39,,,1201,16.388849981224137,17.80024062575499,16.392531838520533,18.08639671487248,18.751635720740484,16.95387415142526,19.66747142714324,19.645817857286882,17.700488076210572,17.22689378527932,18.1133921976028,19.67143055020682
1715,444.6746,444.6745,444.675,31.152,29.5043,32.1804,9,9,,[M-2H+K]- 407.717,9,0.0,0.0,0.0,15.188258933145999,20.33371833828416,18.67308714649007,20.554335304454405,20.403283269124348,19.657568286139117,19.218135832818835,18.895352816356056,0.0
1716,444.8916,444.8909,444.892,29.1855,27.3056,30.4873,22,21,,,394,16.569357299402835,11.007029507879478,0.0,18.255180170694356,20.89334049929586,20.908069534518543,20.95322709925421,20.98040397475101,20.854596805783242,22.3163254725273,20.53906772163663,20.040984119921234
1717,445.0431,445.0425,445.0435,48.8418,44.9715,53.4319,64,63,,,858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,445.2547,445.2542,445.2552,442.3042,440.7281,443.1168,10,10,,,699,16.817561484308943,18.01222835720986,17.718481124388372,14.682918147115194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.50791827347071
1719,446.8461,446.8458,446.8464,28.9662,28.6924,29.8797,12,12,,,395,0.0,0.0,0.0,18.01248494924564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,446.9066,446.906,446.9068,29.1897,21.9536,30.2207,87,87,,,4,0.0,0.0,18.858910775003185,20.780703537901804,15.632669896563936,19.80165960102124,18.972931186493735,17.851936524058765,19.208389801781774,20.521767829264103,18.534080643418623,17.1276993477216
1721,447.1349,447.1347,447.1352,448.1079,446.8573,448.6318,9,9,,,802,0.0,0.0,0.0,16.858035801266453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,447.2827,447.2824,447.2829,442.1278,440.7281,442.9732,139,139,,,691,19.47156063589552,19.358737736341762,19.325789037226833,19.056843034209848,0.0,0.0,0.0,0.0,19.42266638262694,21.32015309957836,19.309372893729762,19.258000389509
1723,447.9591,447.9587,447.9595,58.5369,57.9349,59.701,9,9,,,438,0.0,0.0,0.0,18.716748098310497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,448.3075,448.3072,448.3078,445.6248,444.8589,454.1742,61,55,,,803,0.0,0.0,0.0,18.855051694238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,448.8513,448.851,448.8518,29.8215,28.0087,30.4538,17,17,,,396,13.025960024154314,0.0,0.0,19.70119908681157,0.0,0.0,0.0,14.26412105126651,13.57474643117863,0.0,10.778997178606211,0.0
1726,449.1679,449.1667,449.1686,251.3965,248.6476,252.8981,24,24,,,42,0.0,0.0,0.0,0.0,12.203764500278858,0.0,0.0,0.0,10.363506575715707,0.0,0.0,0.0
1727,449.1704,449.1686,449.1706,249.3882,246.9077,252.7254,55,55,,,1039,0.0,0.0,0.0,11.024422728498553,0.0,0.0,0.0,0.0,10.45821272128359,0.0,0.0,0.0
1728,449.2446,449.2441,449.2449,498.1575,497.3945,498.6303,106,106,[116][M]-,,785,0.0,0.0,0.0,18.192446712755586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,450.2479,450.2475,450.2482,498.1412,497.3945,498.1846,12,12,[116][M+1]-,,785,0.0,0.0,0.0,16.173316819174694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,450.845,450.8447,450.8453,26.8886,24.5171,27.7725,80,80,,[M-2H+K]- 413.899,3,0.0,0.0,0.0,17.71593882049022,0.0,15.369810582618205,14.975915037342844,11.99113820351542,0.0,0.0,0.0,0.0
1731,451.2417,451.2412,451.2422,498.1098,497.3945,498.1846,15,15,[116][M+2]-,,785,0.0,0.0,0.0,16.658582944632606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,451.7971,451.7965,451.7973,204.24,203.5867,207.2574,11,11,,,746,0.0,0.0,0.0,17.2179825927538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,452.795,452.7948,452.7954,204.3346,202.5189,207.6657,66,66,,[M+Cl]- 417.834,36,0.0,0.0,0.0,18.62663474395359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,452.8455,452.8453,452.8458,26.8964,26.2933,27.4638,27,27,[117][M]-,,3,0.0,0.0,0.0,14.640242340939507,0.0,13.466792431990052,13.95008754024724,13.289866655878683,15.277517930326471,14.060085552627806,11.199146246950786,11.781359988741979
1735,452.9235,452.9232,452.9239,29.4124,21.9536,30.7486,72,72,[118][M]-,,4,19.29187003196467,19.13227526328691,18.773869341748483,20.762225051019513,24.860078656442585,24.891569422920185,25.028526698502752,24.977062328969065,24.95100937262697,24.970995501232576,25.074158631129553,25.032932118290276
1736,453.2864,453.2861,453.2866,442.5405,440.7281,443.1168,38,38,,,700,18.923457993887176,18.852962492172004,19.546262580317286,17.31916528807809,0.0,0.0,0.0,0.0,12.613180251995065,12.665623312086623,13.696102921564746,13.054786244568227
1737,453.7936,453.7933,453.7938,204.176,202.5189,207.2574,36,36,,,688,0.0,0.0,0.0,18.338029427989166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,453.8431,453.8428,453.8434,26.8964,24.8549,27.4638,32,32,[117][M+1]-,,295,0.0,0.0,0.0,14.051177858084614,0.0,0.0,13.628364663858193,11.64519926427988,0.0,14.573087872791637,13.795791644825403,12.723920115606704
1739,453.9268,453.9266,453.9273,29.0564,27.3056,30.0556,21,21,[118][M+1]-,,4,15.701853683518642,0.0,0.0,16.611116661148753,21.17857347233589,21.226635143960706,21.40753436721818,21.332806105606306,21.281514839494893,23.386742791805048,21.412991350241658,21.347472944087695
1740,454.7919,454.7916,454.7923,204.3346,202.5189,209.9039,84,84,[119][M]-,[M-2H+K]- 417.834,36,0.0,0.0,0.0,18.693567618634635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,455.7901,455.7896,455.7905,204.2285,203.9442,207.2574,12,12,[119][M+1]-,,36,0.0,0.0,0.0,17.68195142008692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,456.7889,456.7886,456.7892,204.24,203.6131,207.2574,13,13,[119][M+2]-,,36,0.0,0.0,0.0,17.39095451626518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,457.3115,457.3111,457.3122,442.2804,440.7281,443.1168,65,65,,,28,18.42792091866504,18.600020937635943,18.993392120412352,17.957876153474523,0.0,0.0,0.0,0.0,18.85230766338541,20.85300387158132,19.12895432701459,18.705377713137644
1744,458.88,458.8795,458.8803,29.4169,27.5996,30.7486,23,23,,,4,13.763385942967057,0.0,0.0,20.867366458920028,13.64951896165323,17.834087741993415,12.196820663397753,15.324411627985503,17.292045437553885,14.219411085235963,14.005689262895011,14.051033099882998
1745,459.2733,459.2729,459.2739,498.1335,490.7368,498.6381,93,93,,,48,18.142171699943763,18.228999329090104,18.516146194561685,17.743824630446305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,462.8968,462.8964,462.8971,26.3299,25.313,27.4658,60,60,,,891,0.0,0.0,0.0,17.130417268569825,0.0,11.379736155871553,13.277010748755686,12.734325356279504,11.858842665312187,13.982385050785323,12.323461920330093,10.696995323289194
1747,464.3025,464.3017,464.303,405.0983,404.0058,405.8392,116,115,[120][M]-,,678,10.496765883912415,10.961327190135165,0.0,20.137026672912903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,464.8792,464.879,464.8794,28.896,27.9915,29.7122,10,10,,,397,15.04803541762165,10.580314896233592,0.0,13.907280389657993,14.645098241109375,16.210628662060305,16.563741609440267,16.80518427145234,16.39837023504495,17.593525843089395,17.01510674679332,17.307698248831954
1749,464.8928,464.8926,464.8935,26.8964,25.4135,27.4953,22,22,,[M-H]- 465.907,3,0.0,0.0,0.0,16.5592662495975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,465.2395,465.2393,465.2398,442.5882,441.3277,443.1168,48,48,,,701,19.111352813934232,19.350949919474562,18.936320936990857,17.405592366564623,0.0,0.0,0.0,0.0,0.0,0.0,12.785849788858611,11.951038772841926
1751,465.2501,465.2497,465.2505,413.4106,408.6941,414.3586,56,47,,,1093,0.0,0.0,0.0,18.941313182788864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,465.3059,465.3056,465.3065,405.0845,404.4911,405.8392,57,57,[120][M+1]-,,679,0.0,0.0,0.0,17.99853142013772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,465.8769,465.8764,465.8771,28.6228,27.9915,29.4141,10,10,,,596,0.0,0.0,0.0,0.0,13.618708405475877,15.590758903533546,16.59966839823827,16.362886569787374,16.52053610375192,18.026159842840542,17.076402209218983,17.257347573155798
1754,468.6915,468.6912,468.692,30.653,28.9417,31.2428,17,17,,,9,0.0,0.0,0.0,15.248498027411232,0.0,13.004671036023437,0.0,12.92510044069108,0.0,0.0,0.0,0.0
1755,468.8974,468.8972,468.8979,29.1502,27.9915,30.0556,13,13,,,398,14.407835627159063,0.0,0.0,18.26986261067977,17.590673855784363,17.479280895416736,17.009467198663135,16.863859732814927,17.229148849125146,19.09016208036303,17.363199097710314,17.584406625335912
1756,469.2647,469.264,469.2652,442.161,440.7281,442.9732,77,77,,,28,18.55410946608421,18.756168572257213,18.386653997671864,18.12274585644636,0.0,0.0,0.0,0.0,18.241136945688112,20.089559113306386,18.34756197492509,18.103722736075632
1757,471.2429,471.2423,471.2433,450.626,445.6632,452.2176,120,118,[121][M]-,,51,0.0,0.0,0.0,18.061980554292738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,471.2429,471.2425,471.2431,425.8134,392.5399,427.3503,117,108,[122][M]-,,84,0.0,0.0,0.0,18.49606174749681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,471.2453,471.2449,471.2456,283.7723,281.689,284.66,9,9,,,1072,0.0,0.0,0.0,16.284333307770268,11.439593056662602,11.063472782691298,10.996655816197958,13.382443616315777,0.0,0.0,11.061176780798773,11.801821381384103
1760,472.2463,472.2461,472.2465,425.8247,424.6302,427.2407,14,14,[122][M+1]-,,84,0.0,0.0,0.0,16.13672013645807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,472.2463,472.246,472.2466,451.206,449.6502,451.847,20,20,[121][M+1]-,,51,0.0,0.0,0.0,15.600934261942315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,472.7605,472.7601,472.7613,1.6186,1.0178,2.4405,68,68,,,40,17.42242436387114,15.288902464637484,18.60931678687396,17.815389308088402,17.030355153025607,18.057161842747107,17.911835619565018,17.531214906037246,16.78332208103691,19.861846631344115,17.992210845973148,16.8233697678251
1763,473.146,473.1458,473.1461,334.3736,333.253,334.963,42,42,,,577,0.0,0.0,0.0,18.623579027926024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,475.2684,475.2669,475.2686,442.5255,430.9598,443.1168,27,27,,,702,18.838675084573893,19.129603946415028,19.163952832036596,17.122177523047377,0.0,0.0,0.0,0.0,11.524839870013624,0.0,11.4747167072267,12.011774097569399
1765,478.8744,478.874,478.8748,26.3301,24.4379,27.4702,116,116,[123][M]-,,62,0.0,0.0,0.0,18.9502297486293,0.0,13.846620813581897,14.438795779318482,12.163291481388542,14.238173025527441,0.0,12.903177257555635,12.606417825381268
1766,479.2657,479.2655,479.2659,360.0908,358.9742,373.725,22,22,,,1145,0.0,0.0,0.0,16.005036270735975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,479.2934,479.2927,479.2937,442.1721,440.7281,442.7569,35,35,,,689,18.26684635424071,18.566272235501184,18.531962876005977,17.421622136787036,0.0,0.0,0.0,0.0,18.289867517573114,20.103707830424685,18.02550712433485,17.992337538287366
1768,479.8761,479.8757,479.8764,26.3804,25.4135,26.8964,14,14,[123][M+1]-,,62,0.0,0.0,0.0,16.681662097145768,0.0,12.858342134342049,10.007003271622917,10.656881597199364,11.075993870840254,0.0,0.0,0.0
1769,480.8704,480.8699,480.8715,26.8964,24.4379,27.9923,101,101,,,3,0.0,11.322354168015986,0.0,17.989537489758593,0.0,11.075613609310023,10.923412077908074,0.0,0.0,0.0,10.805195097519249,0.0
1770,481.245,481.2446,481.2454,362.0177,360.5155,362.9495,77,77,,,1151,0.0,0.0,0.0,19.041199106239752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,482.7892,482.7887,482.7901,1.5946,1.0222,1.7741,144,144,,,40,18.60151005397765,19.396193509992386,19.44814340630916,18.748448408536042,18.393511062246986,18.731402853590232,18.410071325629566,18.232250503286426,17.310344946676565,20.471150394248525,18.61523813076656,18.5834084097209
1772,482.8166,482.8156,482.8174,27.5004,26.1966,28.7073,32,32,,,3,0.0,0.0,0.0,17.36095068951544,0.0,0.0,0.0,0.0,0.0,11.855410282709556,0.0,0.0
1773,485.2796,485.2788,485.2801,511.7475,502.2986,515.2389,97,97,,,1066,0.0,0.0,0.0,19.610326772836356,20.558703221900835,18.827507271788253,20.13969372525245,18.593380005162228,18.75592918861056,22.53242879866933,0.0,0.0
1774,486.2829,486.2827,486.2836,505.8545,503.4807,513.3805,13,13,,,223,0.0,0.0,0.0,17.384938302000958,17.741920114387604,0.0,13.566963917897178,11.541308148167507,0.0,19.69110672439933,0.0,0.0
1775,486.8827,486.882,486.883,28.1401,26.7566,29.2787,50,49,,[M-2H+Na]- 465.907,3,0.0,0.0,0.0,20.771739400043742,12.621360303869508,14.44156282024072,13.28927138646954,12.939360618303928,13.357802666882268,13.716262032265826,12.597625300299724,0.0
1776,488.9029,488.9026,488.9032,26.2975,24.3105,27.7725,33,33,,,892,0.0,0.0,0.0,16.41943504671224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,489.2031,489.2031,489.2032,226.6762,224.9218,228.0733,10,10,,,1119,0.0,0.0,0.0,16.352210489141253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,491.863,491.8627,491.8634,26.9023,25.0782,27.5087,76,76,,,3,0.0,0.0,0.0,16.458904052070324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,493.1968,493.1965,493.197,260.3141,257.7833,262.8709,41,41,,,641,0.0,0.0,0.0,16.664757514188793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.263428364939307
1780,493.245,493.2448,493.2451,429.9442,429.6871,430.0549,9,9,,,222,0.0,0.0,0.0,18.185932117472035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,494.8359,494.8357,494.8375,29.2787,27.2834,30.2037,15,15,,,399,10.25840211447721,0.0,0.0,16.832437337686414,13.205806887304684,13.610238004479596,13.683582663265499,0.0,11.151308175559336,12.751025314826377,12.824416381761008,13.199471176845309
1782,494.8519,494.8513,494.8523,26.3337,24.8549,27.4702,94,94,,,893,0.0,0.0,0.0,17.931984429021586,0.0,13.196459319749115,11.617056080529492,0.0,0.0,13.871587851901987,0.0,11.641146864052887
